FIPS,ALAND,AWATER,farm_acre_as_percent,crop_acre_as_percent,Population_2020,RUCC_2023,area_land_km2,area_water_km2,farm_area_km2,crop_area_km2
49055,6374203167,14660837,2.2,1.1,2486,9.0,6374.203167,14.660837,140.23246967400001,70.11623483700001
29031,1498351220,20284964,68.9,49.36,81710,3.0,1498.35122,20.284964,1032.36399058,739.5861621920001
53071,3289370357,74932288,87.8,71.33,62584,3.0,3289.370357,74.932288,2888.0671734459993,2346.3078756481
29133,1066029407,44515175,99.1,96.56,12577,8.0,1066.029407,44.515175,1056.435142337,1029.3579953992
05025,1548580958,2561701,10.3,2.18,7550,8.0,1548.580958,2.561701,159.503838674,33.759064884400004
48113,2261429757,91669776,12.0,6.37,2613539,1.0,2261.429757,91.669776,271.37157084,144.0530755209
18033,939731959,2657419,82.5,71.49,43265,4.0,939.731959,2.657419,775.278866175,671.8143774890999
22073,1580797959,55327711,24.7,12.77,160368,3.0,1580.797959,55.327711,390.457095873,201.8678993643
22095,555484721,506440074,13.8,10.02,42477,1.0,555.484721,506.440074,76.65689149800001,55.6595690442
22091,1058078903,2796358,20.1,3.54,10920,2.0,1058.078903,2.796358,212.67385950300002,37.4559931662
29197,795916404,2216011,72.8,34.86,4032,9.0,795.916404,2.216011,579.427142112,277.4564584344
01059,1641945980,32539346,31.8,9.94,32113,6.0,1641.94598,32.539346,522.1388216400001,163.209430412
21041,333331142,22186244,53.6,14.59,10810,6.0,333.331142,22.186244,178.66549211199998,48.633013617799996
08019,1023234059,3274900,3.6,,9397,1.0,1023.234059,3.2749,36.836426124,
48267,3240024038,505509,52.6,2.63,4286,9.0,3240.024038,0.505509,1704.252643988,85.21263219939999
26097,2646654800,2793754477,2.9,1.21,10834,9.0,2646.6548,2793.754477,76.75298919999999,32.024523079999994
48307,2759893532,20286193,80.3,9.9,7630,9.0,2759.893532,20.286193,2216.194506196,273.229459668
28141,1098925142,52373918,11.9,2.74,18850,8.0,1098.925142,52.373918,130.772091898,30.110548890800004
48105,7270935061,53329,98.4,0.37,3098,8.0,7270.935061,0.053329,7154.600100024,26.9024597257
48217,2483430190,69544723,92.4,40.13,35874,6.0,2483.43019,69.544723,2294.68949556,996.600535247
08075,4761949509,16363553,95.7,47.5,21528,6.0,4761.949509,16.363553,4557.185680113,2261.926016775
20055,3372157854,1716371,98.6,83.41,38470,5.0,3372.157854,1.716371,3324.9476440439994,2812.7168660214
20125,1666900085,20430012,72.9,39.21,31486,7.0,1666.900085,20.430012,1215.1701619650003,653.5915233285
45039,1777521257,61063162,13.9,1.75,20948,2.0,1777.521257,61.063162,247.07545472300004,31.1066219975
31033,3097645434,292549,99.9,71.35,9468,7.0,3097.645434,0.292549,3094.547788566,2210.170017159
27091,1844928073,44669375,99.6,95.14,20025,6.0,1844.928073,44.669375,1837.548360708,1755.2645686522
47155,1534599867,13427921,11.3,4.06,98380,4.0,1534.599867,13.427921,173.40978497100002,62.30475460019999
47139,1125622665,19906879,12.9,5.14,17544,3.0,1125.622665,19.906879,145.20532378500002,57.857004981
48263,2337482031,1065195,102.1,10.89,753,9.0,2337.482031,1.065195,2386.569153651,254.55179317590003
30099,5883457566,52625570,62.8,35.24,6226,8.0,5883.457566,52.62557,3694.811351448,2073.3304462584
31069,4416875795,66053093,99.4,14.7,1874,9.0,4416.875795,66.053093,4390.37454023,649.280741865
17117,2235091099,12250027,83.1,70.17,44967,1.0,2235.091099,12.250027,1857.360703269,1568.3634241683
39141,1784931094,9994410,61.4,42.55,77093,4.0,1784.931094,9.99441,1095.947691716,759.488180497
17195,1771808919,31883751,76.7,70.75,55691,4.0,1771.808919,31.883751,1358.977440873,1253.5548101925
48141,2624264473,5322143,41.6,8.46,865657,2.0,2624.264473,5.322143,1091.694020768,222.01277441580004
48301,1732230053,19981167,99.1,0.18,64,9.0,1732.230053,19.981167,1716.6399825229998,3.1180140954
40077,1870249269,18237494,38.7,6.12,9444,9.0,1870.249269,18.237494,723.7864671030001,114.4592552628
39167,1636805226,20784952,36.4,14.69,59771,4.0,1636.805226,20.784952,595.7971022639999,240.4466876994
29091,2401376474,2920041,61.3,11.55,39750,7.0,2401.376474,2.920041,1472.0437785620002,277.358982747
20047,1610699245,206413,99.7,68.34,2907,9.0,1610.699245,0.206413,1605.867147265,1100.751864033
21111,986344428,43437019,5.4,2.69,782969,1.0,986.344428,43.437019,53.262599112000004,26.5326651132
17107,1600748259,2262329,96.1,90.61,27987,6.0,1600.748259,2.262329,1538.3190768989998,1450.4379974799
55139,1125861145,372630325,52.2,42.66,171730,3.0,1125.861145,372.630325,587.6995176900001,480.292364457
21075,533360972,64082320,69.7,63.62,6515,9.0,533.360972,64.08232,371.752597484,339.32425038639997
20079,1397961178,2503283,99.6,84.7,34024,2.0,1397.961178,2.503283,1392.369333288,1184.073117766
30021,6143260044,29884283,77.5,26.28,8940,7.0,6143.260044,29.884283,4761.0265340999995,1614.4487395632
54091,447475053,7532835,37.6,11.57,16705,6.0,447.475053,7.532835,168.25061992800002,51.7728636321
26111,1341248828,26442920,26.3,21.14,83494,3.0,1341.248828,26.44292,352.748441764,283.5400022392
28119,1048975539,3676001,70.3,44.99,6176,8.0,1048.975539,3.676001,737.429803917,471.93409499610004
21093,1615891721,16123680,47.3,24.72,110702,3.0,1615.891721,16.12368,764.316784033,399.44843343119993
17081,1479490497,32550293,63.5,51.59,37113,7.0,1479.490497,32.550293,939.476465595,763.2691474023
46057,1313172143,80426441,71.3,57.83,6164,9.0,1313.172143,80.426441,936.291737959,759.4074502968999
55069,2275832535,72745054,14.1,8.44,28415,6.0,2275.832535,72.745054,320.892387435,192.080265954
36033,4219857155,176622254,13.4,7.26,47555,7.0,4219.857155,176.622254,565.46085877,306.361629453
54081,1567910105,10328835,8.5,2.2,74591,3.0,1567.910105,10.328835,133.272358925,34.49402231
35005,15713917209,20469858,59.5,3.18,65157,5.0,15713.917209,20.469858,9349.780739355,499.7025672462
35049,4947861290,2643021,40.5,1.11,154823,3.0,4947.86129,2.643021,2003.8838224499998,54.921260319000005
06059,2053491982,406263283,7.4,1.01,3186989,1.0,2053.491982,406.263283,151.958406668,20.740269018200003
04023,3201853238,3068237,15.1,0.5,47669,6.0,3201.853238,3.068237,483.47983893800006,16.00926619
37053,678344375,685095432,22.6,19.28,28100,1.0,678.344375,685.095432,153.30582875000002,130.78479550000003
17101,963938126,5076516,78.3,73.68,15280,9.0,963.938126,5.076516,754.763552658,710.2296112368001
18067,759058622,2194576,74.4,70.57,83658,3.0,759.058622,2.194576,564.739614768,535.6676695454
18125,865964084,17466144,41.4,31.86,12250,8.0,865.964084,17.466144,358.50913077599995,275.89615716239996
21047,1858729568,16531941,75.2,56.97,72748,2.0,1858.729568,16.531941,1397.764635136,1058.9182348896
26045,1489783241,10942073,54.2,44.63,109175,2.0,1489.783241,10.942073,807.4625166220001,664.8902604583001
19179,1118466908,10822775,70.8,53.56,35437,5.0,1118.466908,10.822775,791.874570864,599.0508759248
06025,10814595263,790216760,27.6,26.26,179702,3.0,10814.595263,790.21676,2984.8282925880003,2839.9127160638
26027,1269375088,47139869,61.6,44.58,51589,2.0,1269.375088,47.139869,781.9350542080001,565.8874142303999
28157,1756287539,25018736,28.0,2.77,8587,8.0,1756.287539,25.018736,491.76051091999994,48.649164830299995
20179,2320518304,647342,81.9,55.85,2447,9.0,2320.518304,0.647342,1900.5044909760004,1296.009472784
28079,1509697192,6376466,22.8,5.63,21275,8.0,1509.697192,6.376466,344.21095977600004,84.99595190960001
28025,1062082196,15376919,60.0,21.13,18636,7.0,1062.082196,15.376919,637.2493176,224.41796801479998
28037,1460658822,7250805,15.3,2.37,7675,9.0,1460.658822,7.250805,223.48079976600002,34.6176140814
28099,1476641121,3830971,24.7,5.88,29087,7.0,1476.641121,3.830971,364.730356887,86.8264979148
46045,2916275921,64969684,99.6,76.65,3986,9.0,2916.275921,64.969684,2904.610817316,2235.3254934465
01035,2202213384,6426488,23.6,4.07,11597,9.0,2202.213384,6.426488,519.7223586240001,89.63008472880001
18029,790171257,6019020,25.4,10.1,50679,1.0,790.171257,6.01902,200.70349927799998,79.80729695699999
18071,1320836467,10174044,51.8,40.3,46428,4.0,1320.836467,10.174044,684.193289906,532.297096201
28081,1165404272,8314455,33.8,23.13,83343,5.0,1165.404272,8.314455,393.90664393599997,269.55800811359995
22125,1044584261,58751920,14.2,5.49,15310,2.0,1044.584261,58.75192,148.330965062,57.347675928899996
05035,1587312629,81689126,90.8,87.53,48163,1.0,1587.312629,81.689126,1441.279867132,1389.3747441637001
12063,2378205369,94103479,43.5,21.47,47319,6.0,2378.205369,94.103479,1034.5193355149997,510.60069272429996
48125,2335454676,9057848,99.8,23.61,1770,8.0,2335.454676,9.057848,2330.783766648,551.4008490035999
51115,222508058,430071655,8.3,4.64,8533,1.0,222.508058,430.071655,18.468168814000002,10.3243738912
38075,2272050272,40658499,90.5,85.52,2282,3.0,2272.050272,40.658499,2056.20549616,1943.0573926143998
48283,3850545747,19503739,58.1,1.21,6664,8.0,3850.545747,19.503739,2237.167079007,46.5916035387
36067,2016027799,70512842,33.0,23.59,476516,2.0,2016.027799,70.512842,665.28917367,475.58095778409995
19087,1124800190,5774829,84.0,68.62,20482,6.0,1124.80019,5.774829,944.8321596000001,771.837890378
31083,1433471221,53339808,69.2,47.94,3073,9.0,1433.471221,53.339808,991.962084932,687.2061033473999
30075,8542288822,1565958,87.9,8.93,1694,9.0,8542.288822,1.565958,7508.671874538001,762.8263918046
55091,600897314,43238609,75.3,51.28,7318,8.0,600.897314,43.238609,452.475677442,308.14014261920005
04001,29003497233,54139714,77.2,0.52,66021,8.0,29003.497233,54.139714,22390.699863875998,150.8181856116
29121,2075118027,28912941,84.3,45.94,15209,7.0,2075.118027,28.912941,1749.3244967609999,953.3092216038
48279,2631897589,3973764,78.7,63.55,13045,6.0,2631.897589,3.973764,2071.303402543,1672.5709178094999
20097,1871627806,596764,79.4,36.92,2460,9.0,1871.627806,0.596764,1486.0724779640002,691.0049859751999
48015,1674415879,25596214,62.6,12.02,30167,1.0,1674.415879,25.596214,1048.184340254,201.26478865579998
29061,1458893649,14926594,88.9,63.59,8430,8.0,1458.893649,14.926594,1296.9564539610003,927.7104713991
13253,615241254,49235709,49.8,38.96,9147,8.0,615.241254,49.235709,306.390144492,239.6979925584
26101,1404616367,1912438858,9.7,5.52,25032,6.0,1404.616367,1912.438858,136.247787599,77.5348234584
19119,1521901262,440273,83.8,75.94,11934,8.0,1521.901262,0.440273,1275.353257556,1155.7318183628
48233,2298418618,19497034,98.6,16.67,20617,6.0,2298.418618,19.497034,2266.240757348,383.1463836206001
40139,5286923168,19169341,96.8,51.94,21384,7.0,5286.923168,19.169341,5117.741626624,2746.0278934592
40153,3218801189,9693573,100.0,18.88,20470,7.0,3218.801189,9.693573,3218.801189,607.7096644832
19003,1096686255,5367875,91.7,67.82,3704,9.0,1096.686255,5.367875,1005.661295835,743.772618141
06101,1560975504,14811541,66.9,51.7,99633,3.0,1560.975504,14.811541,1044.2926121760001,807.0243355680001
42105,2800422768,558970,14.9,6.17,16396,9.0,2800.422768,0.55897,417.26299243200003,172.7860847856
48465,8144863965,227711025,70.4,0.21,47586,5.0,8144.863965,227.711025,5733.98423136,17.1042143265
20077,2075290355,3899269,86.7,55.89,5485,8.0,2075.290355,3.899269,1799.276737785,1159.8797794095
19133,1797639077,12591063,91.5,82.84,8751,8.0,1797.639077,12.591063,1644.839755455,1489.1642113868002
49023,8784753341,36271581,11.4,2.08,11786,2.0,8784.753341,36.271581,1001.461880874,182.7228694928
40137,2253839277,54824811,78.4,15.23,42848,4.0,2253.839277,54.824811,1767.0099931680002,343.2597218871
36017,2314006879,13433905,26.4,14.3,47220,6.0,2314.006879,13.433905,610.8978160559999,330.902983697
17143,1602412932,29919375,70.3,57.09,181830,2.0,1602.412932,29.919375,1126.496291196,914.8175428788
19091,1125017997,3373409,80.3,76.99,9597,7.0,1125.017997,3.373409,903.389451591,866.1513558902999
31177,1009985089,8392879,86.8,75.66,20865,2.0,1009.985089,8.392879,876.667057252,764.1547183374
55049,1975379650,13870580,76.7,44.69,23709,2.0,1975.37965,13.87058,1515.1161915500002,882.797165585
27097,2913980724,73275528,50.2,29.34,34010,6.0,2913.980724,73.275528,1462.818323448,854.9619444216
42003,1890570512,37045297,5.9,2.67,1250578,1.0,1890.570512,37.045297,111.543660208,50.478232670400004
29205,1297230222,3764606,79.5,58.33,6103,9.0,1297.230222,3.764606,1031.29802649,756.6743884926
39097,1208715706,2129636,79.4,73.37,43824,1.0,1208.715706,2.129636,959.7202705640001,886.8347134922
20201,2317414332,10139473,77.4,46.34,5530,9.0,2317.414332,10.139473,1793.678692968,1073.8898014488
17019,2579898018,6110542,85.6,82.64,205865,3.0,2579.898018,6.110542,2208.3927034079998,2132.0277220752
16087,3762870369,53228012,46.1,7.51,10500,6.0,3762.870369,53.228012,1734.6832401090003,282.5915647119
17045,1614400673,1565052,81.5,76.53,16866,6.0,1614.400673,1.565052,1315.736548495,1235.5008350469
08121,6521806795,15207397,85.7,52.17,4817,9.0,6521.806795,15.207397,5589.188423315,3402.4266049515004
39065,1218033117,630279,81.0,76.13,30696,6.0,1218.033117,0.630279,986.60682477,927.2886119721
26113,1462793670,23588781,32.7,24.09,15052,8.0,1462.79367,23.588781,478.33353009000007,352.386995103
38093,5754703484,197271625,84.5,65.17,21593,7.0,5754.703484,197.271625,4862.72444398,3750.3402605228
29203,2599881424,464012,20.7,3.16,7031,9.0,2599.881424,0.464012,538.175454768,82.15625299840002
48423,2386604718,73163264,42.6,10.64,233479,3.0,2386.604718,73.163264,1016.6936098680001,253.93474199520003
40143,1476917124,42925549,26.5,9.47,669279,1.0,1476.917124,42.925549,391.38303786000006,139.86405164280004
40091,1601354476,242872388,50.1,12.26,18941,8.0,1601.354476,242.872388,802.2785924760001,196.3260587576
48395,2214840334,27332985,84.0,22.39,16757,2.0,2214.840334,27.332985,1860.4658805600002,495.9027507826
48171,2740731307,9000601,81.0,8.23,26725,7.0,2740.731307,9.000601,2219.99235867,225.56218656610002
26125,2246569961,103163034,4.7,2.98,1274395,1.0,2246.569961,103.163034,105.588788167,66.9477848378
38033,2592280439,4148883,99.6,28.77,1736,9.0,2592.280439,4.148883,2581.911317244,745.7990823003
56027,6801380673,4969450,78.4,3.31,2467,9.0,6801.380673,4.96945,5332.282447632,225.12570027629997
27117,1204481399,2347611,76.6,63.71,9424,8.0,1204.481399,2.347611,922.6327516339999,767.3750993029
51099,465234037,21087162,30.3,12.58,26723,8.0,465.234037,21.087162,140.96591321100001,58.526441854599994
53025,6939995087,289820268,59.1,47.51,99123,5.0,6939.995087,289.820268,4101.537096417001,3297.1916658337
27129,2545711106,10851893,99.5,95.17,14723,9.0,2545.711106,10.851893,2532.98255047,2422.7532595802004
12001,2267910948,241291892,35.3,12.9,278468,2.0,2267.910948,241.291892,800.572564644,292.560512292
31091,1867796117,882994,91.3,1.85,711,9.0,1867.796117,0.882994,1705.297854821,34.5542281645
51147,906356801,10079281,25.1,8.76,21849,6.0,906.356801,10.079281,227.49555705100002,79.3968557676
49007,3831481453,15484604,21.6,3.11,20412,7.0,3831.481453,15.484604,827.599993848,119.15907318829998
42017,1565303838,45293815,17.8,13.61,646538,1.0,1565.303838,45.293815,278.624083164,213.03785235179998
46059,3720862490,9284294,99.3,64.88,3145,9.0,3720.86249,9.284294,3694.81645257,2414.095583512
42081,3182886778,38917581,23.1,9.22,114188,3.0,3182.886778,38.917581,735.2468457180001,293.4621609316
16057,2786483032,2369979,47.2,33.13,39517,4.0,2786.483032,2.369979,1315.219991104,923.1618285016001
13237,892721731,41451859,18.7,6.92,22047,8.0,892.721731,41.451859,166.938963697,61.7763437852
35037,7443508559,18554572,99.8,10.78,8746,7.0,7443.508559,18.554572,7428.621541882,802.4102226601999
48269,2359150569,6396290,96.4,8.99,265,9.0,2359.150569,6.39629,2274.221148516,212.0876361531
05073,1371327392,43028603,35.6,17.12,6308,8.0,1371.327392,43.028603,488.192551552,234.77124951040003
48451,3942790950,47251782,96.3,19.47,120003,3.0,3942.79095,47.251782,3796.90768485,767.6613979649999
12049,1651297014,1472455,71.2,20.23,25327,6.0,1651.297014,1.472455,1175.723473968,334.05738593219996
39025,1172125417,19874912,29.7,20.7,208601,1.0,1172.125417,19.874912,348.121248849,242.629961319
48501,2071252479,34329,86.3,40.66,7694,9.0,2071.252479,0.034329,1787.4908893770003,842.1712579614
41071,1854279297,6373252,35.9,24.87,107722,1.0,1854.279297,6.373252,665.686267623,461.1592611639
19115,1040596800,40784321,73.4,62.06,10837,8.0,1040.5968,40.784321,763.7980512,645.79437408
20049,1668636743,16061112,59.9,11.2,2483,8.0,1668.636743,16.061112,999.513409057,186.887315216
39121,1030846430,16984489,38.5,12.39,14115,9.0,1030.84643,16.984489,396.87587555000005,127.72187267700001
39137,1249783611,4544874,99.2,94.4,34451,6.0,1249.783611,4.544874,1239.785342112,1179.7957287840002
48425,482274682,14205924,83.4,24.96,9205,8.0,482.274682,14.205924,402.21708478799997,120.3757606272
42075,937148915,1722125,47.6,37.89,143257,3.0,937.148915,1.722125,446.08288354,355.0857238935
30035,7757405145,105684958,58.2,22.15,13778,9.0,7757.405145,105.684958,4514.80979439,1718.2652396174997
32027,15634691970,79934815,7.6,1.28,6650,8.0,15634.69197,79.934815,1188.23658972,200.124057216
27087,1444868084,64851532,61.0,51.62,5411,8.0,1444.868084,64.851532,881.3695312399999,745.8409049608
34031,482081967,31997851,1.5,0.35,524118,1.0,482.081967,31.997851,7.231229505,1.6872868845
30047,3860292625,423545836,62.5,8.32,31134,6.0,3860.292625,423.545836,2412.682890625,321.1763464
48261,3777657843,1261927310,107.1,,350,9.0,3777.657843,1261.92731,4045.8715498529996,
48033,2324366072,22297606,99.7,13.33,631,9.0,2324.366072,22.297606,2317.392973784,309.83799739759996
29157,1228574129,25394864,63.7,35.78,18956,6.0,1228.574129,25.394864,782.6017201730001,439.5838233562
48411,2940447162,8300211,99.5,10.01,5730,9.0,2940.447162,8.300211,2925.7449261899997,294.3387609162
40073,2326031241,20586906,73.5,44.38,15184,8.0,2326.031241,20.586906,1709.632962135,1032.2926647558002
48051,1707015413,46043534,71.3,17.91,17642,2.0,1707.015413,46.043534,1217.101989469,305.72646046830005
36035,1283234687,96916403,7.3,3.59,53324,4.0,1283.234687,96.916403,93.67613215099999,46.0681252633
28133,1807187011,23747316,85.5,77.77,25971,7.0,1807.187011,23.747316,1545.144894405,1405.4493384547
27053,1434868069,136605077,9.1,6.02,1281565,1.0,1434.868069,136.605077,130.572994279,86.37905775380001
42027,2867787787,11295681,17.2,10.06,158172,3.0,2867.787787,11.295681,493.259499364,288.49945137220004
48025,2279809490,246409,77.6,11.2,31047,6.0,2279.80949,0.246409,1769.1321642399998,255.33866288000002
47077,1346816755,15219341,38.1,16.65,27842,6.0,1346.816755,15.219341,513.1371836550001,224.2449897075
19171,1867410499,2769418,78.1,68.26,17135,6.0,1867.410499,2.769418,1458.447599719,1274.6944066174
20175,1656693304,1961444,96.0,68.48,21964,7.0,1656.693304,1.961444,1590.4255718399997,1134.5035745792002
19135,1123299101,1522790,71.0,40.64,7577,9.0,1123.299101,1.52279,797.5423617100001,456.50875464640006
31147,1429261302,7077610,89.1,72.62,7871,9.0,1429.261302,7.07761,1273.4718200819998,1037.9295575124
17021,1837552893,16227346,77.3,73.19,34032,6.0,1837.552893,16.227346,1420.428386289,1344.9049623867
12089,1680075563,200050173,11.4,0.72,90352,1.0,1680.075563,200.050173,191.528614182,12.0965440536
12133,1514305979,81008171,13.4,3.28,25318,3.0,1514.305979,81.008171,202.91700118600002,49.6692361112
13007,885665381,18598653,51.7,21.27,2876,8.0,885.665381,18.598653,457.889001977,188.38102653869998
13275,1410592608,19645695,59.8,26.61,45798,4.0,1410.592608,19.645695,843.534379584,375.35869298879993
21005,523849802,5244774,46.0,15.19,23852,6.0,523.849802,5.244774,240.97090891999997,79.57278492379999
21185,485084364,23445201,46.7,17.62,67607,1.0,485.084364,23.445201,226.53439798800002,85.47186493680002
13057,1090597351,34427733,9.0,2.54,266620,1.0,1090.597351,34.427733,98.15376158999999,27.7011727154
38065,1871017442,22475760,90.7,35.46,1877,3.0,1871.017442,22.47576,1697.0128198940001,663.4627849332
26133,1466674406,17425113,27.9,16.25,22891,9.0,1466.674406,17.425113,409.202159274,238.33459097500003
47109,1457753351,1994997,32.1,12.91,25866,8.0,1457.753351,1.994997,467.938825671,188.1959576141
53001,4985698852,12464425,79.7,62.5,20613,6.0,4985.698852,12.464425,3973.6019850440002,3116.0617825000004
29057,1269120978,42072597,100.0,43.08,7569,8.0,1269.120978,42.072597,1269.120978,546.7373173224
22101,1446578733,1453492316,18.3,14.26,49406,4.0,1446.578733,1453.492316,264.723908139,206.2821273258
50007,1390433438,217071279,21.7,8.3,168323,3.0,1390.433438,217.071279,301.724056046,115.40597535400002
15009,3008374292,3203268772,34.4,8.22,164754,3.0,3008.374292,3203.268772,1034.8807564479998,247.28836680240002
22057,2765571303,1037643577,27.1,6.35,97557,3.0,2765.571303,1037.643577,749.4698231130001,175.6137777405
19139,1132964480,30262337,72.1,61.05,43235,4.0,1132.96448,30.262337,816.8673900800001,691.67481504
12113,2622106399,543294939,13.8,9.25,188000,2.0,2622.106399,543.294939,361.850683062,242.54484190749997
18101,869615720,12033245,26.9,17.37,9812,9.0,869.61572,12.033245,233.92662868,151.05225056400002
21203,819904083,3961380,44.8,13.7,16037,9.0,819.904083,3.96138,367.317029184,112.326859371
21223,382723828,21257574,52.9,20.18,8474,8.0,382.723828,21.257574,202.460905012,77.2336684904
13055,811512398,570806,29.4,9.07,24965,6.0,811.512398,0.570806,238.58464501199995,73.6041744986
45033,1049143219,4515866,42.8,33.7,28292,6.0,1049.143219,4.515866,449.033297732,353.56126480300003
37103,1220836956,6031825,22.0,17.43,9172,8.0,1220.836956,6.031825,268.58413032000004,212.79188143080003
29199,1130548365,7217862,76.1,51.54,4716,9.0,1130.548365,7.217862,860.3473057650001,582.6846273210001
20131,1858127933,5205446,89.5,65.65,10273,9.0,1858.127933,5.205446,1663.024500035,1219.8609880145
20137,2274122718,8421464,80.2,44.25,5459,9.0,2274.122718,8.421464,1823.8464198360002,1006.2993027150001
31065,1862542300,3915843,92.3,62.45,4636,9.0,1862.5423,3.915843,1719.1265429,1163.15766635
13087,1546842840,67154651,47.3,29.82,29367,6.0,1546.84284,67.154651,731.6566633199999,461.268534888
18177,1040539271,6701976,60.1,49.56,66553,5.0,1040.539271,6.701976,625.3641018710001,515.6912627076001
21009,1262269990,32723250,73.9,40.22,44485,6.0,1262.26999,32.72325,932.81752261,507.68498997800003
31093,1474578450,16199402,63.3,38.88,6475,3.0,1474.57845,16.199402,933.4081588499998,573.3161013600001
38025,5201969431,190528746,87.0,32.15,4095,9.0,5201.969431,190.528746,4525.71340497,1672.4331720665002
06005,1539967071,29437120,34.8,2.48,40474,6.0,1539.967071,29.43712,535.908540708,38.191183360800004
47049,1291385622,841022,34.2,9.03,18489,8.0,1291.385622,0.841022,441.6538827240001,116.61212166659999
20031,1623623909,70470788,78.3,46.9,8360,8.0,1623.623909,70.470788,1271.297520747,761.4796133209999
26023,1311597696,34428004,68.8,58.18,44862,6.0,1311.597696,34.428004,902.379214848,763.0875395328
51031,1303300984,8894442,33.1,10.29,55696,2.0,1303.300984,8.894442,431.392625704,134.1096712536
39105,1113957874,7519818,22.9,7.46,22210,8.0,1113.957874,7.519818,255.09635314599996,83.10125740039999
54067,1675324341,19580619,12.1,3.26,24604,8.0,1675.324341,19.580619,202.714245261,54.615573516599994
40053,2591904426,7042653,99.6,66.21,4169,8.0,2591.904426,7.042653,2581.536808296,1716.0999204545997
46115,3894043703,16165380,91.7,74.69,6361,9.0,3894.043703,16.16538,3570.8380756509996,2908.4612417707
50027,2510071977,19366112,13.6,3.19,57753,7.0,2510.071977,19.366112,341.369788872,80.07129606630001
48455,1796920726,52260791,15.1,2.4,13602,8.0,1796.920726,52.260791,271.335029626,43.126097424
35001,3007611393,15882874,,2.85,676444,2.0,3007.611393,15.882874,,85.7169247005
13205,1326483085,4314212,62.8,41.41,21755,6.0,1326.483085,4.314212,833.0313773800001,549.2966454985
15001,10433586969,2739520971,23.4,2.06,200629,5.0,10433.586969,2739.520971,2441.459350746,214.9318915614
21147,1105159773,10987658,6.6,1.24,16888,9.0,1105.159773,10.987658,72.94054501800001,13.7039811852
21191,717810239,12332855,51.5,17.3,14644,1.0,717.810239,12.332855,369.672273085,124.18117134700002
21215,483473767,12916810,49.0,23.47,19490,1.0,483.473767,12.91681,236.90214583,113.47129311489999
30041,7509415035,44186124,99.9,75.75,16309,7.0,7509.415035,44.186124,7501.905619965,5688.3818890125
31175,1471402764,6076916,72.2,32.0,4059,9.0,1471.402764,6.076916,1062.352795608,470.84888448
48069,2316600393,12557414,99.7,68.19,7371,9.0,2316.600393,12.557414,2309.6505918210005,1579.6898079867
24043,1185655253,24820607,41.4,28.83,154705,2.0,1185.655253,24.820607,490.861274742,341.82440943989997
21133,875244021,2847896,2.3,0.31,21548,9.0,875.244021,2.847896,20.130612482999997,2.7132564651
34033,859515222,105389623,45.9,37.3,64837,1.0,859.515222,105.389623,394.517486898,320.59917780599994
05125,1873898565,17955554,12.9,5.43,123416,2.0,1873.898565,17.955554,241.73291488499999,101.7526920795
54053,1115683500,36124377,45.3,13.58,25453,6.0,1115.6835,36.124377,505.40462550000007,151.5098193
54021,876717620,4082112,24.4,4.66,7408,9.0,876.71762,4.082112,213.91909927999998,40.855041092
28063,1346620554,18988092,18.5,5.05,7260,9.0,1346.620554,18.988092,249.12480249,68.004337977
38079,2338867336,94423046,81.4,59.47,12187,9.0,2338.867336,94.423046,1903.838011504,1390.9244047191999
30103,2532492072,17149960,79.8,8.21,762,8.0,2532.492072,17.14996,2020.9286734559998,207.91759911120005
21049,653924827,6943411,84.1,31.77,36972,2.0,653.924827,6.943411,549.950779507,207.7519175379
26005,2137395690,2610802938,39.6,31.81,120502,4.0,2137.39569,2610.802938,846.40869324,679.9055689889999
47005,1021248371,108583505,27.8,11.24,15864,9.0,1021.248371,108.583505,283.907047138,114.7883169004
27015,1582765944,18533953,77.3,72.27,25912,6.0,1582.765944,18.533953,1223.4780747119999,1143.8649477288
47137,422090560,29845401,33.2,12.76,5001,9.0,422.09056,29.845401,140.13406592,53.858755456
51109,1282245762,37822855,27.3,10.74,37596,8.0,1282.245762,37.822855,350.053093026,137.7131948388
18145,1064838397,4195717,79.7,75.64,45055,1.0,1064.838397,4.195717,848.676202409,805.4437634908
39049,1378950150,29029553,14.3,12.29,1323807,1.0,1378.95015,29.029553,197.18987145,169.47297343499997
49021,8537032441,11390957,22.5,4.07,57289,4.0,8537.032441,11.390957,1920.8322992249998,347.4572203487
32009,9277050177,18552010,0.8,0.55,729,9.0,9277.050177,18.55201,74.216401416,51.023775973499994
26083,1398883242,14053673396,0.3,0.02,2046,9.0,1398.883242,14053.673396,4.196649726,0.27977664840000005
49039,4117605584,32165095,27.2,7.25,28437,6.0,4117.605584,32.165095,1119.988718848,298.52640484
20093,2254696661,1133601,99.3,82.8,3983,9.0,2254.696661,1.133601,2238.913784373,1866.888835308
12009,2628767901,1403935673,22.4,2.93,606612,2.0,2628.767901,1403.935673,588.8440098240001,77.02289949930001
18105,1021806890,43510634,25.0,7.88,139718,3.0,1021.80689,43.510634,255.4517225,80.518382932
19117,1115458264,9852845,64.2,35.59,8634,8.0,1115.458264,9.852845,716.1242054880001,396.99159615760004
21239,490993051,6380990,85.8,29.54,26871,2.0,490.993051,6.38099,421.27203775799995,145.03934726539998
45053,1696857612,120228675,18.1,2.31,28791,3.0,1696.857612,120.228675,307.13122777200005,39.1974108372
